time1,cm,cd,cl
3856.0,-0.0008269371,1.071268,0.08578079
3857.0,-0.0001413539,1.0664,0.1089306
3858.0,0.0005500156,1.063192,0.1245758
3859.0,0.00119387,1.062059,0.1314135
3860.0,0.001745928,1.063673,0.1292313
3861.0,0.002172295,1.067134,0.1184461
3862.0,0.002450086,1.070661,0.09940498
3863.0,0.002563979,1.074237,0.07323982
3864.0,0.002502978,1.07616,0.04089695
3865.0,0.002265343,1.077582,0.005328957
3866.0,0.001861566,1.077065,-0.03038116
3867.0,0.001317114,1.074614,-0.06356004
3868.0,0.0006730236,1.070113,-0.09167593
3869.0,-1.88713e-05,1.065597,-0.113258
3870.0,-0.000703455,1.0628,-0.1269405
3871.0,-0.001329698,1.062211,-0.1316445
3872.0,-0.001855478,1.064463,-0.1274932
3873.0,-0.002249079,1.067941,-0.114718
3874.0,-0.00249035,1.071472,-0.09392943
3875.0,-0.002564505,1.074668,-0.0662194
3876.0,-0.0024624,1.076548,-0.03282065
3877.0,-0.002184928,1.077889,0.003027267
3878.0,-0.001745652,1.076856,0.03840899
3879.0,-0.001174238,1.07365,0.07055444
3880.0,-0.0005145068,1.068841,0.09729647
3881.0,0.0001804553,1.064741,0.1172207
3882.0,0.0008561773,1.062588,0.1288755
3883.0,0.001462665,1.062579,0.1314626
3884.0,0.001960526,1.065331,0.1253546
3885.0,0.002320557,1.068617,0.1107017
3886.0,0.00252482,1.072185,0.08821981
3887.0,0.002558684,1.075139,0.05892688
3888.0,0.002415363,1.077001,0.02467676
3889.0,0.002098763,1.078004,-0.01129293
3890.0,0.001625713,1.07637,-0.04620153
3891.0,0.0010296,1.072535,-0.07728138
3892.0,0.0003568631,1.067635,-0.1025415
3893.0,-0.0003387295,1.064077,-0.1206789
3894.0,-0.001002981,1.06241,-0.1303069
3895.0,-0.00158764,1.063047,-0.1308431
3896.0,-0.002056044,1.066164,-0.1227378
3897.0,-0.00238164,1.069539,-0.1061643
3898.0,-0.002547972,1.073085,-0.08211724
3899.0,-0.002541703,1.075482,-0.05139866
3900.0,-0.002357867,1.077242,-0.0164595
3901.0,-0.002003199,1.077695,0.01950162
3902.0,-0.001498201,1.075807,0.05379379
3903.0,-0.0008799357,1.071612,0.08366253
3904.0,-0.000197179,1.066657,0.1073603
3905.0,0.0004960355,1.063391,0.1236783
3906.0,0.001145576,1.062143,0.1312299
3907.0,0.001706334,1.063508,0.1297367
3908.0,0.002143696,1.066895,0.1196285
3909.0,0.002433947,1.070321,0.1012358
3910.0,0.002561617,1.07395,0.07561998
3911.0,0.002514822,1.076003,0.04364772
3912.0,0.00229095,1.077519,0.008207856
3913.0,0.001899612,1.077204,-0.02758864
3914.0,0.001364854,1.074925,-0.06109153
3915.0,0.0007269387,1.070515,-0.08968277
3916.0,3.655576e-05,1.065875,-0.1118341
3917.0,-0.0006506928,1.06293,-0.1261828
3918.0,-0.001283181,1.062161,-0.1316184
3919.0,-0.001818355,1.064163,-0.1281848
3920.0,-0.002223724,1.067669,-0.1161057
3921.0,-0.002477868,1.071256,-0.09589069
3922.0,-0.002565861,1.074587,-0.06870989
3923.0,-0.002478057,1.076442,-0.03566397
3924.0,-0.002214423,1.077774,9.880511e-05
3925.0,-0.001787453,1.076905,0.03560452
3926.0,-0.001225227,1.073999,0.06813442
3927.0,-0.0005705031,1.069318,0.09537454
3928.0,0.000123625,1.065054,0.115869
3929.0,0.0008027245,1.062662,0.1282458
3930.0,0.001416555,1.0624,0.1316056
3931.0,0.001924632,1.065001,0.1261831
3932.0,0.002296579,1.068398,0.1121643
3933.0,0.002513886,1.071987,0.09025782
3934.0,0.002561836,1.074993,0.06150477
3935.0,0.002432927,1.07681,0.02755395
3936.0,0.002130056,1.077987,-0.008382268
3937.0,0.001668786,1.07658,-0.04346672
3938.0,0.001081175,1.072957,-0.07493833
3939.0,0.0004127246,1.068054,-0.1007358
3940.0,-0.0002832135,1.064302,-0.1195632
3941.0,-0.0009522804,1.062461,-0.1299357
3942.0,-0.001545078,1.062861,-0.1311418
3943.0,-0.002023942,1.065863,-0.1237124
3944.0,-0.002361573,1.069187,-0.1077968
3945.0,-0.002541219,1.072754,-0.08431282
3946.0,-0.002549248,1.075341,-0.05412608
3947.0,-0.002379904,1.077202,-0.0193965
3948.0,-0.002038609,1.077855,0.01661255
3949.0,-0.001544514,1.076025,0.05117205
3950.0,-0.0009335126,1.071908,0.08147794
3951.0,-0.00025373,1.066951,0.105736
3952.0,0.0004408061,1.063619,0.1226827
3953.0,0.001095739,1.062236,0.1309377
3954.0,0.001664986,1.063316,0.130176
3955.0,0.002113399,1.066647,0.1207761
3956.0,0.002416304,1.070004,0.1030483
3957.0,0.002557897,1.073625,0.07797894
3958.0,0.002525403,1.075829,0.04638158
3959.0,0.002315413,1.077437,0.01109939
3960.0,0.001936769,1.077359,-0.02475606
3961.0,0.001412284,1.075225,-0.05853685
3962.0,0.0007811239,1.070911,-0.08758957
3963.0,9.318628e-05,1.066156,-0.110293
3964.0,-0.0005964356,1.063063,-0.1253431
3965.0,-0.00123521,1.062096,-0.1315418
3966.0,-0.001779654,1.063891,-0.1287802
3967.0,-0.002196486,1.067373,-0.1174002
3968.0,-0.002463504,1.070933,-0.09782372
3969.0,-0.002565612,1.074417,-0.07119425
3970.0,-0.002492395,1.07633,-0.03851588
3971.0,-0.002242838,1.0777,-0.002845606
3972.0,-0.001828381,1.076988,0.03277613
3973.0,-0.001275721,1.074326,0.0656613
3974.0,-0.0006266687,1.069744,0.09337816
3975.0,6.63068e-05,1.065352,0.1144619
3976.0,0.0007484856,1.062735,0.1275621
3977.0,0.001369244,1.062281,0.1316557
3978.0,0.001887067,1.064684,0.1269191
3979.0,0.00227079,1.068148,0.1135568
3980.0,0.002501097,1.071711,0.09225872
3981.0,0.002563327,1.074815,0.06408714
3982.0,0.002449123,1.076643,0.03044855
3983.0,0.002160172,1.077954,-0.005454175
3984.0,0.001710757,1.076755,-0.04072892
3985.0,0.001131752,1.073342,-0.07257277
3986.0,0.0004679573,1.068469,-0.09887653
3987.0,-0.0002275943,1.064507,-0.1183192
3988.0,-0.0009004407,1.062535,-0.1293907
3989.0,-0.001500784,1.062711,-0.1313352
3990.0,-0.001990007,1.065576,-0.1246276
3991.0,-0.002339892,1.068818,-0.1094118
3992.0,-0.002533039,1.072363,-0.08647403
3993.0,-0.002555198,1.075176,-0.05676855
3994.0,-0.002400003,1.077113,-0.02227333
3995.0,-0.002072025,1.077989,0.01372371
3996.0,-0.001589239,1.076218,0.04848101
3997.0,-0.0009862087,1.072191,0.0792048
3998.0,-0.0003101693,1.067261,0.1040109
3999.0,0.0003849782,1.063842,0.1215916
4000.0,0.00104504,1.062335,0.1305902
4001.0,0.001622725,1.06316,0.1305497
4002.0,0.002082112,1.066379,0.12186
4003.0,0.002397423,1.069742,0.1047575
4004.0,0.002552474,1.073343,0.08023202
4005.0,0.00253418,1.075644,0.0490995
4006.0,0.002338408,1.077288,0.01402059
4007.0,0.001972846,1.07749,-0.02189645
4008.0,0.001458954,1.075521,-0.05595817
4009.0,0.0008347654,1.071323,-0.08546286
4010.0,0.000149595,1.066442,-0.108697
4011.0,-0.0005420816,1.063222,-0.1244446
4012.0,-0.001186793,1.062066,-0.1313878
4013.0,-0.001740131,1.063641,-0.1293037
4014.0,-0.002168115,1.06709,-0.1186213
4015.0,-0.002447743,1.070607,-0.09967397
4016.0,-0.002563662,1.074204,-0.07358788
4017.0,-0.002504763,1.076137,-0.04130303
4018.0,-0.002269194,1.077569,-0.00575667
4019.0,-0.001867282,1.077086,0.02996871
4020.0,-0.001324258,1.074664,0.06319978
4021.0,-0.0006810652,1.070172,0.091384
4022.0,1.061811e-05,1.065635,0.1130469
4023.0,0.0006955809,1.062814,0.1268257
4024.0,0.001322742,1.0622,0.131637
4025.0,0.001849916,1.064422,0.1275961
4026.0,0.002245275,1.067912,0.1149247
4027.0,0.002488459,1.071451,0.09421796
4028.0,0.002564649,1.074659,0.06658592
4029.0,0.002464633,1.076531,0.03323567
4030.0,0.002189168,1.077871,-0.002600828
4031.0,0.00175167,1.076865,-0.03800084
4032.0,0.001181575,1.073705,-0.07020209
4033.0,0.0005225338,1.068918,-0.09702052
4034.0,-0.0001723353,1.064796,-0.11703
4035.0,-0.0008485665,1.062601,-0.128787
4036.0,-0.001456108,1.06255,-0.131483
4037.0,-0.001955437,1.06528,-0.1254756
4038.0,-0.002317202,1.068582,-0.1109208
4039.0,-0.002523383,1.072164,-0.08852033
4040.0,-0.002559296,1.075133,-0.05930028
4041.0,-0.00241806,1.076973,-0.02509377
4042.0,-0.002103455,1.077999,0.01087118
4043.0,-0.001632114,1.076406,0.04580567
4044.0,-0.001037229,1.072606,0.07694431
4045.0,-0.0003651121,1.067699,0.1022799
4046.0,0.000330535,1.064111,0.1205185
4047.0,0.0009955196,1.062419,0.1302576
4048.0,0.001581404,1.063022,0.1308919
4049.0,0.002051376,1.066123,0.1228876
4050.0,0.002378754,1.069496,0.1064069
4051.0,0.002547036,1.073041,0.08244301
4052.0,0.002542854,1.075466,0.05180076
4053.0,0.002361112,1.07724,0.01688795
4054.0,0.002008363,1.077724,-0.01908199
4055.0,0.001504928,1.075845,-0.05341254
4056.0,0.0008877062,1.071658,-0.08334426
4057.0,0.0002053605,1.066702,-0.1071279
4058.0,-0.0004881152,1.063431,-0.1235447
4059.0,-0.001138473,1.06216,-0.1311973
4060.0,-0.001700477,1.063483,-0.129805
4061.0,-0.002139437,1.066859,-0.1197979
4062.0,-0.002431531,1.070267,-0.1015057
4063.0,-0.002561251,1.0739,-0.07596989
4064.0,-0.002516551,1.075983,-0.04404867
4065.0,-0.002294695,1.077519,-0.00862826
4066.0,-0.001905198,1.077231,0.02717707
4067.0,-0.001371907,1.074974,0.06072299
4068.0,-0.0007349561,1.070573,0.08938268
4069.0,-4.489274e-05,1.065914,0.1116143
4070.0,0.0006427185,1.062952,0.1260634
4071.0,0.001276139,1.062158,0.1316117
4072.0,0.001812708,1.064129,0.1282798
4073.0,0.002219805,1.067627,0.1163061
4074.0,0.002475871,1.071208,0.09618366
4075.0,0.00256595,1.074572,0.06908342
4076.0,0.0024803,1.076436,0.03609142
4077.0,0.002218736,1.07777,0.0003382449
4078.0,0.001793575,1.07692,-0.03518858
4079.0,0.001232712,1.07405,-0.06777218
4080.0,0.0005787865,1.069385,-0.09508148
4081.0,-0.0001151892,1.065102,-0.1156636
4082.0,-0.0007947584,1.062675,-0.1281497
4083.0,-0.001409639,1.062379,-0.1316207
4084.0,-0.001919187,1.064956,-0.1262983
4085.0,-0.002292883,1.068368,-0.1123729
4086.0,-0.002512121,1.071949,-0.09055662
4087.0,-0.002562195,1.07496,-0.06188945
4088.0,-0.002435474,1.076778,-0.02798497
4089.0,-0.002134668,1.077995,0.007949847
4090.0,-0.001675144,1.076613,0.04306341
4091.0,-0.001088792,1.073014,0.07459161
4092.0,-0.0004210115,1.068107,0.1004626
4093.0,0.0002749137,1.064326,0.1193861
4094.0,0.0009446051,1.062471,0.1298651
4095.0,0.001538564,1.062842,0.1311769
4096.0,0.002018964,1.065825,0.1238494
4097.0,0.002358393,1.069132,0.1080372
4098.0,0.00254004,1.072689,0.08463921
4099.0,0.002550196,1.075309,0.05452853
4100.0,0.002382979,1.077196,0.0198289
4101.0,0.002043658,1.077879,-0.01618185
4102.0,0.001551205,1.076052,-0.05077632
4103.0,0.0009413267,1.071944,-0.0811455
4104.0,0.0002620248,1.066991,-0.105489
4105.0,-0.0004326506,1.06365,-0.1225267
4106.0,-0.001088333,1.062249,-0.1308869
4107.0,-0.001658809,1.063283,-0.130235
4108.0,-0.002108845,1.066601,-0.1209407
4109.0,-0.002413599,1.069956,-0.1033069
4110.0,-0.002557205,1.073583,-0.07831438
4111.0,-0.00252683,1.075807,-0.04678605
4112.0,-0.002318977,1.077413,-0.01153706
4113.0,-0.00194229,1.077375,0.02433121
4114.0,-0.00141937,1.075262,0.05815614
4115.0,-0.000789239,1.070963,0.0872751
4116.0,-0.0001017076,1.066196,0.1100569
4117.0,0.0005882434,1.063089,0.125212
4118.0,0.001227954,1.062088,0.1315264
4119.0,0.001773777,1.06385,0.1288659
4120.0,0.002192293,1.06733,0.1175862
4121.0,0.002461192,1.07089,0.09810304
4122.0,0.002565354,1.074393,0.07155466
4123.0,0.002494267,1.076307,0.03893349
4124.0,0.002246788,1.07768,0.003280665
4125.0,0.001834196,1.076995,-0.03235576
4126.0,0.001282966,1.074374,-0.06529276
4127.0,0.0006347625,1.069814,-0.09308152
4128.0,-5.804931e-05,1.065404,-0.1142557
4129.0,-0.0007406777,1.062749,-0.1274593
4130.0,-0.001362412,1.062264,-0.1316569
4131.0,-0.00188162,1.064634,-0.1270211
4132.0,-0.002267057,1.068103,-0.1137603
4133.0,-0.002499277,1.071667,-0.0925526
4134.0,-0.002563608,1.07479,-0.06446315
4135.0,-0.002451538,1.07663,-0.03086496
4136.0,-0.002164601,1.077947,0.00502978
4137.0,-0.001716948,1.076778,0.04032468
4138.0,-0.001139278,1.073398,0.07221978
4139.0,-0.0004762153,1.068531,0.09859752
4140.0,0.0002192227,1.064539,0.1181267
4141.0,0.0008925894,1.062544,0.1293022
4142.0,0.001494063,1.062693,0.131362
4143.0,0.001984839,1.065537,0.12476
4144.0,0.002336521,1.068779,0.1096417
4145.0,0.002531615,1.072323,0.08678302
4146.0,0.002555806,1.075166,0.05714786
4147.0,0.002402657,1.077097,0.02269174
4148.0,0.002076635,1.077998,-0.01330141
4149.0,0.001595531,1.076241,-0.04808223
4150.0,0.0009937071,1.072249,-0.07886714
4151.0,0.000318239,1.067332,-0.103755
4152.0,-0.0003769902,1.063889,-0.1214328
4153.0,-0.001037802,1.062348,-0.1305408
4154.0,-0.001616708,1.063134,-0.1306023
4155.0,-0.00207767,1.066342,-0.1220142
4156.0,-0.002394764,1.069709,-0.1050017
4157.0,-0.002551768,1.073302,-0.08055803
4158.0,-0.002535552,1.075613,-0.04949571
4159.0,-0.002341849,1.077276,-0.01444282
4160.0,-0.001978183,1.077529,0.02148102
4161.0,-0.001465838,1.075577,0.05558384
4162.0,-0.0008426752,1.071376,0.08515213
4163.0,-0.0001579375,1.066472,0.108462
4164.0,0.0005340065,1.063243,0.1243079
4165.0,0.001179571,1.062075,0.1313611
4166.0,0.001734229,1.063619,0.1293814
4167.0,0.002163876,1.067053,0.1188009
4168.0,0.00244536,1.070556,0.0999445
4169.0,0.002563286,1.074165,0.07393525
4170.0,0.002506451,1.076113,0.04170726
4171.0,0.0022729,1.077557,0.006180681
4172.0,0.001872814,1.077101,-0.02955752
4173.0,0.001331204,1.074708,-0.06283815
4174.0,0.000688898,1.070236,-0.09109363
4175.0,-2.606702e-06,1.065685,-0.1128434
4176.0,-0.0006879671,1.062835,-0.1267171
4177.0,-0.001316013,1.062185,-0.131629
4178.0,-0.001844517,1.064371,-0.1276927
4179.0,-0.002241575,1.067872,-0.1151263
4180.0,-0.002486647,1.071427,-0.09450448
4181.0,-0.002564877,1.07465,-0.06694988
4182.0,-0.002466959,1.076516,-0.03364776
4183.0,-0.002193505,1.077853,0.0021782
4184.0,-0.001757795,1.076875,0.03759559
4185.0,-0.001189038,1.07376,0.06985112
4186.0,-0.0005307229,1.068988,0.09674124
4187.0,0.0001640109,1.064837,0.1168331
4188.0,0.0008407529,1.062613,0.1286978
4189.0,0.001449398,1.062527,0.1315079
4190.0,0.001950247,1.065233,0.1256014
4191.0,0.002313772,1.068547,0.1111408
4192.0,0.002521865,1.072137,0.08882185
4193.0,0.002559804,1.075123,0.0596749
4194.0,0.002420616,1.076952,0.02550836
4195.0,0.002107967,1.077997,-0.01044999
4196.0,0.001638331,1.076436,-0.04540522
4197.0,0.001044689,1.072672,-0.07660131
4198.0,0.0003731822,1.067766,-0.1020195
4199.0,-0.0003225413,1.06415,-0.1203609
4200.0,-0.0009882477,1.062427,-0.1302076
4201.0,-0.001575308,1.062994,-0.130934
4202.0,-0.002046777,1.066078,-0.1230266
4203.0,-0.002375882,1.069447,-0.106642
4204.0,-0.0025461,1.072998,-0.08276206
4205.0,-0.002544017,1.075448,-0.05219887
4206.0,-0.002364399,1.077236,-0.01731368
4207.0,-0.002013586,1.077753,0.018666
4208.0,-0.001511719,1.075884,0.05303681
4209.0,-0.0008955427,1.071703,0.08302977
4210.0,-0.0002136432,1.066743,0.1068907
4211.0,0.0004800145,1.063462,0.1234016
4212.0,0.001131177,1.062173,0.1311577
4213.0,0.00169444,1.063457,0.1298714
4214.0,0.002135028,1.066826,0.1199683
4215.0,0.002428986,1.070219,0.1017746
4216.0,0.002560742,1.073851,0.07631695
4217.0,0.002518096,1.075965,0.04444345
4218.0,0.002298203,1.077516,0.009042865
4219.0,0.001910519,1.077254,-0.02676656
4220.0,0.001378722,1.075016,-0.06035018
4221.0,0.0007427463,1.070631,-0.08908081
4222.0,5.30044e-05,1.06596,-0.1113976
4223.0,-0.0006349775,1.062973,-0.1259462
4224.0,-0.0012693,1.062149,-0.131601
4225.0,-0.001807191,1.06409,-0.128364
4226.0,-0.002215938,1.067582,-0.1164941
4227.0,-0.002473872,1.07116,-0.09646551
4228.0,-0.002566012,1.074554,-0.06944584
4229.0,-0.002482501,1.076423,-0.03650798
4230.0,-0.002222991,1.077763,-0.0007646554
4231.0,-0.001799624,1.076936,0.03478366
4232.0,-0.001240113,1.074101,0.06741948
4233.0,-0.0005870007,1.069443,0.09479202
4234.0,0.0001067797,1.065138,0.1154547
4235.0,0.0007867735,1.062684,0.1280476
4236.0,0.00140268,1.062366,0.1316309
4237.0,0.001913697,1.064919,0.1264129
4238.0,0.002289146,1.068341,0.1125787
4239.0,0.00251028,1.071909,0.09084738
4240.0,0.002562407,1.074929,0.06226454
4241.0,0.002437816,1.076747,0.02840962
4242.0,0.002139044,1.077992,-0.007520136
4243.0,0.001681239,1.076643,-0.04266521
4244.0,0.0010961,1.073074,-0.07425158
4245.0,0.0004289554,1.068168,-0.1001984
4246.0,-0.0002669665,1.064355,-0.1192143
4247.0,-0.0009372375,1.062483,-0.1297926
4248.0,-0.001532285,1.062819,-0.1312067
4249.0,-0.002014166,1.065784,-0.1239825
4250.0,-0.002355362,1.069074,-0.1082751
4251.0,-0.002538984,1.07263,-0.08495724
4252.0,-0.002551224,1.075281,-0.05491843
4253.0,-0.002386099,1.077192,-0.0202507
4254.0,-0.002048736,1.077906,0.01575821
4255.0,-0.001557927,1.076081,0.05038766
4256.0,-0.0009491817,1.071976,0.08081843
4257.0,-0.0002703942,1.067023,0.1052427
4258.0,0.0004243968,1.063677,0.1223702
4259.0,0.001080846,1.062265,0.1308383
4260.0,0.001652583,1.06326,0.1302963
4261.0,0.002104256,1.066558,0.121106
4262.0,0.002410848,1.069911,0.1035637
4263.0,0.00255643,1.07354,0.07864839
4264.0,0.00252813,1.075781,0.04718784
4265.0,0.002322367,1.077386,0.01197063
4266.0,0.001947598,1.077386,-0.02390992
4267.0,0.001426208,1.0753,-0.05777837
4268.0,0.0007970611,1.071028,-0.08696677
4269.0,0.0001098896,1.066246,-0.1098279
4270.0,-0.0005803895,1.063115,-0.1250844
4271.0,-0.001220972,1.062078,-0.1315071
4272.0,-0.001768083,1.063806,-0.1289437
4273.0,-0.002188219,1.067287,-0.1177661
4274.0,-0.002458972,1.070843,-0.0983771
4275.0,-0.002565183,1.074366,-0.07190885
4276.0,-0.002496219,1.076281,-0.03934409
4277.0,-0.002250803,1.077662,-0.003707993
4278.0,-0.001840056,1.077007,0.0319441
4279.0,-0.001290242,1.074423,0.06493227
4280.0,-0.0006428968,1.069875,0.09278742
4281.0,4.970953e-05,1.065444,0.1140451
4282.0,0.0007327523,1.06276,0.1273512
4283.0,0.001355469,1.06225,0.1316575
4284.0,0.001876087,1.064594,0.1271229
4285.0,0.002263246,1.068066,0.1139617
4286.0,0.002497367,1.071621,0.09284419
4287.0,0.002563766,1.074762,0.06483529
4288.0,0.002453783,1.076616,0.03127655
4289.0,0.002168813,1.077937,-0.004610712
4290.0,0.001722897,1.076793,-0.03992341
4291.0,0.001146528,1.073451,-0.07186958
4292.0,0.0004841579,1.068601,-0.09832529
4293.0,-0.0002111958,1.06458,-0.1179404
4294.0,-0.0008850618,1.062552,-0.1292149
4295.0,-0.001487575,1.062668,-0.1313832
4296.0,-0.001979815,1.065493,-0.1248818
4297.0,-0.002333223,1.068741,-0.1098618
4298.0,-0.002530223,1.072292,-0.08708032
4299.0,-0.002556429,1.075155,-0.05751793
4300.0,-0.002405332,1.077077,-0.02310343
4301.0,-0.002081267,1.078006,0.01288633
4302.0,-0.001601833,1.076271,0.04769382
4303.0,-0.001001203,1.072306,0.07853788
4304.0,-0.0003263268,1.067391,0.1034998
4305.0,0.000368951,1.063925,0.1212714
4306.0,0.0010305,1.062359,0.1304913
4307.0,0.001610634,1.063117,0.1306566
4308.0,0.00207318,1.066315,0.1221686
4309.0,0.002392055,1.069683,0.1052443
4310.0,0.002550993,1.073255,0.08088367
4311.0,0.002536826,1.075577,0.04989025
4312.0,0.002345148,1.07726,0.01486098
4313.0,0.001983333,1.077563,-0.0210707
4314.0,0.001472496,1.07563,-0.05521279
4315.0,0.0008503305,1.071432,-0.08484444
4316.0,0.0001659856,1.066512,-0.1082355
4317.0,-0.0005262566,1.063269,-0.1241806
4318.0,-0.001172646,1.062083,-0.1313373
4319.0,-0.001728557,1.063591,-0.129456
4320.0,-0.002159788,1.067022,-0.1189717
4321.0,-0.002443072,1.07051,-0.1002101
4322.0,-0.002563009,1.074125,-0.07428154
4323.0,-0.002508259,1.076089,-0.04210915
4324.0,-0.002276729,1.077549,-0.006600416
4325.0,-0.001878468,1.077124,0.02915036
4326.0,-0.001338277,1.074754,0.06248075
4327.0,-0.0006968683,1.070292,0.09080558
4328.0,-5.571311e-06,1.065721,0.1126366
4329.0,0.0006801727,1.062852,0.1266061
4330.0,0.001309133,1.062177,0.131625
4331.0,0.001839025,1.06433,0.1277968
4332.0,0.002237827,1.067837,0.1153338
4333.0,0.002484805,1.0714,0.09479524
4334.0,0.002565064,1.074635,0.06731739
4335.0,0.002469223,1.076499,0.0340632
4336.0,0.00219776,1.077836,-0.001752318
4337.0,0.00176382,1.076883,-0.03718679
4338.0,0.001196387,1.073811,-0.0694965
4339.0,0.00053878,1.069061,-0.09646187
4340.0,-0.0001558459,1.064885,-0.1166399
4341.0,-0.0008331017,1.062623,-0.1286099
4342.0,-0.001442816,1.062501,-0.1315297
4343.0,-0.001945131,1.065183,-0.1257211
4344.0,-0.002310363,1.068515,-0.1113529
4345.0,-0.002520343,1.072113,-0.08911742
4346.0,-0.002560336,1.075105,-0.06004998
4347.0,-0.002423254,1.076925,-0.02592635
4348.0,-0.002112605,1.077995,0.01002807
4349.0,-0.001644685,1.076472,0.04500835
4350.0,-0.001052292,1.072737,0.07625966
4351.0,-0.0003814306,1.067824,0.1017533
4352.0,0.0003143284,1.064178,0.1201959
4353.0,0.0009807542,1.062433,0.1301548
4354.0,0.001569036,1.062968,0.1309809
4355.0,0.002042072,1.066037,0.1231743
4356.0,0.002372959,1.0694,0.1068831
4357.0,0.002545127,1.07295,0.08308524
4358.0,0.002545126,1.075428,0.05259928
4359.0,0.002367607,1.077229,0.01774265
4360.0,0.002018727,1.077774,-0.0182443
4361.0,0.00151844,1.075914,-0.0526528
4362.0,0.0009033146,1.07175,-0.08271108
4363.0,0.0002218245,1.066791,-0.106657
4364.0,-0.0004720527,1.063499,-0.1232621
4365.0,-0.001124015,1.062185,-0.1311179
4366.0,-0.001688501,1.063422,-0.1299336
4367.0,-0.002130672,1.066789,-0.1201326
4368.0,-0.002426456,1.070176,-0.1020375
4369.0,-0.00256025,1.073807,-0.07666181
4370.0,-0.002519711,1.07594,-0.04484276
4371.0,-0.002301861,1.077505,-0.009464673
4372.0,-0.001916047,1.077278,0.02635295
4373.0,-0.001385756,1.075062,0.05997972
4374.0,-0.000750759,1.070688,0.08877847
4375.0,-6.137583e-05,1.066,0.1111722
4376.0,0.000626942,1.06299,0.1258203
4377.0,0.001262185,1.06214,0.13159
4378.0,0.001801468,1.064054,0.1284556
4379.0,0.002211941,1.06754,0.1166903
4380.0,0.00247179,1.071114,0.09675325
4381.0,0.002566003,1.074534,0.06981302
4382.0,0.00248461,1.076415,0.03692515
4383.0,0.002227129,1.077754,0.001194223
4384.0,0.00180557,1.076943,-0.0343695
4385.0,0.001247452,1.074145,-0.06705568
4386.0,0.0005951587,1.06951,-0.09450125
4387.0,-9.847731e-05,1.065187,-0.1152531
4388.0,-0.0007789377,1.062695,-0.1279518
4389.0,-0.001395856,1.062346,-0.1316398
4390.0,-0.001908287,1.064874,-0.1265216
4391.0,-0.002285452,1.06831,-0.112783
4392.0,-0.002508485,1.071875,-0.09113925
4393.0,-0.002562705,1.074903,-0.06264374
