Time       	Cm           	Cd           	Cl           	Cl(f)        	Cl(r) 
1.679000e+03	5.023404e-04	1.068746e+00	-9.770834e-02	-4.835183e-02	-4.935651e-02
1.680000e+03	-1.927862e-04	1.064677e+00	-1.175102e-01	-5.894790e-02	-5.856233e-02
1.681000e+03	-8.677688e-04	1.062573e+00	-1.290135e-01	-6.537453e-02	-6.363899e-02
1.682000e+03	-1.472667e-03	1.062615e+00	-1.314329e-01	-6.718910e-02	-6.424377e-02
1.683000e+03	-1.968283e-03	1.065398e+00	-1.251671e-01	-6.455184e-02	-6.061527e-02
1.684000e+03	-2.325664e-03	1.068664e+00	-1.103674e-01	-5.750939e-02	-5.285806e-02
1.685000e+03	-2.527026e-03	1.072220e+00	-8.776357e-02	-4.640881e-02	-4.135476e-02
1.686000e+03	-2.557824e-03	1.075141e+00	-5.836271e-02	-3.173918e-02	-2.662353e-02
1.687000e+03	-2.411395e-03	1.077036e+00	-2.404702e-02	-1.443491e-02	-9.612118e-03
1.688000e+03	-2.091811e-03	1.078017e+00	1.193087e-02	3.873623e-03	8.057244e-03
1.689000e+03	-1.616212e-03	1.076331e+00	4.679825e-02	2.178291e-02	2.501534e-02
1.690000e+03	-1.018301e-03	1.072435e+00	7.778481e-02	3.787410e-02	3.991070e-02
1.691000e+03	-3.447060e-04	1.067531e+00	1.029261e-01	5.111835e-02	5.180776e-02
1.692000e+03	3.507654e-04	1.064015e+00	1.209152e-01	6.080838e-02	6.010685e-02
1.693000e+03	1.013948e-03	1.062392e+00	1.303812e-01	6.620453e-02	6.417663e-02
1.694000e+03	1.596824e-03	1.063083e+00	1.307728e-01	6.698323e-02	6.378958e-02
1.695000e+03	2.062917e-03	1.066230e+00	1.225151e-01	6.332046e-02	5.919463e-02
1.696000e+03	2.385853e-03	1.069600e+00	1.058012e-01	5.528644e-02	5.051474e-02
1.697000e+03	2.549253e-03	1.073144e+00	8.163163e-02	4.336507e-02	3.826656e-02
1.698000e+03	2.539833e-03	1.075510e+00	5.079748e-02	2.793857e-02	2.285891e-02
1.699000e+03	2.352822e-03	1.077249e+00	1.581581e-02	1.026073e-02	5.555083e-03
1.700000e+03	1.995242e-03	1.077648e+00	-2.013345e-02	-8.071482e-03	-1.206197e-02
1.701000e+03	1.487877e-03	1.075741e+00	-5.436301e-02	-2.569363e-02	-2.866938e-02
1.702000e+03	8.680451e-04	1.071541e+00	-8.413551e-02	-4.119971e-02	-4.293580e-02
1.703000e+03	1.846572e-04	1.066596e+00	-1.077101e-01	-5.367040e-02	-5.403971e-02
1.704000e+03	-5.081755e-04	1.063338e+00	-1.238818e-01	-6.244906e-02	-6.143271e-02
1.705000e+03	-1.156461e-03	1.062117e+00	-1.312764e-01	-6.679464e-02	-6.448172e-02
1.706000e+03	-1.715276e-03	1.063538e+00	-1.296247e-01	-6.652762e-02	-6.309707e-02
1.707000e+03	-2.150168e-03	1.066947e+00	-1.193638e-01	-6.183205e-02	-5.753171e-02
1.708000e+03	-2.437611e-03	1.070400e+00	-1.008225e-01	-5.284884e-02	-4.797362e-02
1.709000e+03	-2.562183e-03	1.074023e+00	-7.508358e-02	-4.010397e-02	-3.497960e-02
1.710000e+03	-2.512222e-03	1.076037e+00	-4.303411e-02	-2.402928e-02	-1.900483e-02
1.711000e+03	-2.285301e-03	1.077530e+00	-7.564784e-03	-6.067693e-03	-1.497091e-03
1.712000e+03	-1.891191e-03	1.077172e+00	2.821571e-02	1.221667e-02	1.599905e-02
1.713000e+03	-1.354244e-03	1.074854e+00	6.165246e-02	2.947199e-02	3.218047e-02
1.714000e+03	-7.149196e-04	1.070421e+00	9.013461e-02	4.435238e-02	4.578222e-02
1.715000e+03	-2.415723e-05	1.065806e+00	1.121566e-01	5.605416e-02	5.610248e-02
1.716000e+03	6.624842e-04	1.062894e+00	1.263529e-01	6.383895e-02	6.251398e-02
1.717000e+03	1.293562e-03	1.062166e+00	1.316216e-01	6.710435e-02	6.451723e-02
1.718000e+03	1.826638e-03	1.064228e+00	1.280341e-01	6.584367e-02	6.219039e-02
1.719000e+03	2.229398e-03	1.067743e+00	1.157998e-01	6.012931e-02	5.567052e-02
1.720000e+03	2.480668e-03	1.071328e+00	9.545057e-02	5.020595e-02	4.524462e-02
1.721000e+03	2.565541e-03	1.074603e+00	6.815125e-02	3.664116e-02	3.151008e-02
1.722000e+03	2.474493e-03	1.076455e+00	3.501944e-02	1.998421e-02	1.503522e-02
1.723000e+03	2.207687e-03	1.077790e+00	-7.656332e-04	1.824871e-03	-2.590504e-03
1.724000e+03	1.777900e-03	1.076890e+00	-3.624007e-02	-1.634214e-02	-1.989794e-02
1.725000e+03	1.213574e-03	1.073923e+00	-6.868108e-02	-3.312696e-02	-3.555411e-02
1.726000e+03	5.576532e-04	1.069221e+00	-9.581359e-02	-4.734914e-02	-4.846445e-02
1.727000e+03	-1.366890e-04	1.064991e+00	-1.161822e-01	-5.822778e-02	-5.795440e-02
1.728000e+03	-8.150501e-04	1.062647e+00	-1.283931e-01	-6.501160e-02	-6.338150e-02
1.729000e+03	-1.427219e-03	1.062437e+00	-1.315748e-01	-6.721461e-02	-6.436017e-02
1.730000e+03	-1.932969e-03	1.065070e+00	-1.259960e-01	-6.493098e-02	-6.106504e-02
1.731000e+03	-2.302201e-03	1.068443e+00	-1.118380e-01	-5.822122e-02	-5.361682e-02
1.732000e+03	-2.516556e-03	1.072046e+00	-8.979757e-02	-4.741534e-02	-4.238223e-02
1.733000e+03	-2.561302e-03	1.075045e+00	-6.091727e-02	-3.301994e-02	-2.789733e-02
1.734000e+03	-2.429106e-03	1.076855e+00	-2.689698e-02	-1.587760e-02	-1.101938e-02
1.735000e+03	-2.123111e-03	1.077983e+00	9.045104e-03	2.399441e-03	6.645663e-03
1.736000e+03	-1.659176e-03	1.076537e+00	4.408810e-02	2.038487e-02	2.370322e-02
1.737000e+03	-1.069642e-03	1.072876e+00	7.547213e-02	3.666642e-02	3.880571e-02
1.738000e+03	-4.002162e-04	1.067966e+00	1.011475e-01	5.017352e-02	5.097395e-02
1.739000e+03	2.956646e-04	1.064256e+00	1.198211e-01	6.020623e-02	5.961491e-02
1.740000e+03	9.637133e-04	1.062447e+00	1.300302e-01	6.597881e-02	6.405138e-02
1.741000e+03	1.554733e-03	1.062898e+00	1.310825e-01	6.709599e-02	6.398652e-02
1.742000e+03	2.031283e-03	1.065929e+00	1.235020e-01	6.378231e-02	5.971974e-02
1.743000e+03	2.366213e-03	1.069276e+00	1.074323e-01	5.608238e-02	5.134995e-02
1.744000e+03	2.542841e-03	1.072843e+00	8.381912e-02	4.445240e-02	3.936672e-02
1.745000e+03	2.547617e-03	1.075386e+00	5.351134e-02	2.930329e-02	2.420805e-02
1.746000e+03	2.374967e-03	1.077215e+00	1.873107e-02	1.174050e-02	6.990568e-03
1.747000e+03	2.030613e-03	1.077820e+00	-1.726817e-02	-6.603470e-03	-1.066470e-02
1.748000e+03	1.534030e-03	1.075976e+00	-5.176547e-02	-2.434871e-02	-2.741677e-02
1.749000e+03	9.213635e-04	1.071846e+00	-8.197516e-02	-4.006622e-02	-4.190894e-02
1.750000e+03	2.408549e-04	1.066893e+00	-1.061129e-01	-5.281557e-02	-5.329728e-02
1.751000e+03	-4.534786e-04	1.063577e+00	-1.229262e-01	-6.191657e-02	-6.100961e-02
1.752000e+03	-1.107257e-03	1.062219e+00	-1.310166e-01	-6.661558e-02	-6.440107e-02
1.753000e+03	-1.674580e-03	1.063359e+00	-1.300783e-01	-6.671372e-02	-6.336456e-02
1.754000e+03	-2.120440e-03	1.066706e+00	-1.205136e-01	-6.237723e-02	-5.813635e-02
1.755000e+03	-2.420449e-03	1.070073e+00	-1.026418e-01	-5.374133e-02	-4.890044e-02
1.756000e+03	-2.558910e-03	1.073698e+00	-7.745215e-02	-4.128499e-02	-3.616717e-02
1.757000e+03	-2.523178e-03	1.075876e+00	-4.575913e-02	-2.540274e-02	-2.035639e-02
1.758000e+03	-2.309994e-03	1.077473e+00	-1.043411e-02	-7.527048e-03	-2.907061e-03
1.759000e+03	-1.928437e-03	1.077329e+00	2.540336e-02	1.077324e-02	1.463012e-02
1.760000e+03	-1.401601e-03	1.075161e+00	5.912183e-02	2.815931e-02	3.096252e-02
1.761000e+03	-7.688849e-04	1.070822e+00	8.807209e-02	4.326716e-02	4.480493e-02
1.762000e+03	-8.036286e-05	1.066093e+00	1.106484e-01	5.524385e-02	5.540458e-02
1.763000e+03	6.087276e-04	1.063035e+00	1.255352e-01	6.337632e-02	6.215886e-02
1.764000e+03	1.246082e-03	1.062117e+00	1.315625e-01	6.702731e-02	6.453515e-02
1.765000e+03	1.788466e-03	1.063958e+00	1.286536e-01	6.611525e-02	6.253831e-02
1.766000e+03	2.202773e-03	1.067435e+00	1.171209e-01	6.076324e-02	5.635769e-02
1.767000e+03	2.466923e-03	1.071003e+00	9.739574e-02	5.116479e-02	4.623095e-02
1.768000e+03	2.565852e-03	1.074458e+00	7.064086e-02	3.788628e-02	3.275458e-02
1.769000e+03	2.489330e-03	1.076369e+00	3.787495e-02	2.142680e-02	1.644814e-02
1.770000e+03	2.236552e-03	1.077727e+00	2.178883e-03	3.325994e-03	-1.147110e-03
1.771000e+03	1.819207e-03	1.076970e+00	-3.342002e-02	-1.489080e-02	-1.852922e-02
1.772000e+03	1.264331e-03	1.074247e+00	-6.622418e-02	-3.184776e-02	-3.437642e-02
1.773000e+03	6.139579e-04	1.069647e+00	-9.383312e-02	-4.630260e-02	-4.753052e-02
1.774000e+03	-7.929911e-05	1.065286e+00	-1.147839e-01	-5.747126e-02	-5.731266e-02
1.775000e+03	-7.607883e-04	1.062720e+00	-1.277213e-01	-6.462142e-02	-6.309984e-02
1.776000e+03	-1.379991e-03	1.062306e+00	-1.316490e-01	-6.720451e-02	-6.444453e-02
1.777000e+03	-1.895625e-03	1.064760e+00	-1.267574e-01	-6.527434e-02	-6.148309e-02
1.778000e+03	-2.276692e-03	1.068218e+00	-1.132437e-01	-5.889853e-02	-5.434515e-02
1.779000e+03	-2.504063e-03	1.071781e+00	-9.180620e-02	-4.840716e-02	-4.339904e-02
1.780000e+03	-2.563078e-03	1.074846e+00	-6.350678e-02	-3.431647e-02	-2.919031e-02
1.781000e+03	-2.445594e-03	1.076664e+00	-2.980252e-02	-1.734686e-02	-1.245567e-02
1.782000e+03	-2.153548e-03	1.077969e+00	6.110050e-03	9.014770e-04	5.208573e-03
1.783000e+03	-1.701458e-03	1.076728e+00	4.135034e-02	1.897371e-02	2.237663e-02
1.784000e+03	-1.120444e-03	1.073260e+00	7.311391e-02	3.543651e-02	3.767740e-02
1.785000e+03	-4.555783e-04	1.068364e+00	9.930013e-02	4.919449e-02	5.010564e-02
1.786000e+03	2.401019e-04	1.064447e+00	1.186059e-01	5.954304e-02	5.906284e-02
1.787000e+03	9.121457e-04	1.062519e+00	1.295216e-01	6.567296e-02	6.384867e-02
1.788000e+03	1.510819e-03	1.062747e+00	1.312983e-01	6.715998e-02	6.413834e-02
1.789000e+03	1.997750e-03	1.065647e+00	1.244326e-01	6.421405e-02	6.021855e-02
1.790000e+03	2.344928e-03	1.068892e+00	1.090612e-01	5.687555e-02	5.218569e-02
1.791000e+03	2.535076e-03	1.072430e+00	8.599844e-02	4.553430e-02	4.046415e-02
1.792000e+03	2.554054e-03	1.075204e+00	5.617932e-02	3.064371e-02	2.553561e-02
1.793000e+03	2.395646e-03	1.077151e+00	2.162655e-02	1.320892e-02	8.417630e-03
1.794000e+03	2.064654e-03	1.077967e+00	-1.436763e-02	-5.119164e-03	-9.248471e-03
1.795000e+03	1.579328e-03	1.076168e+00	-4.908177e-02	-2.296156e-02	-2.612021e-02
1.796000e+03	9.744881e-04	1.072103e+00	-7.971535e-02	-3.888319e-02	-4.083216e-02
1.797000e+03	2.975372e-04	1.067168e+00	-1.044105e-01	-5.190774e-02	-5.250281e-02
1.798000e+03	-3.975646e-04	1.063782e+00	-1.218489e-01	-6.132200e-02	-6.052688e-02
1.799000e+03	-1.056511e-03	1.062313e+00	-1.306739e-01	-6.639347e-02	-6.428045e-02
1.800000e+03	-1.632292e-03	1.063193e+00	-1.304669e-01	-6.686572e-02	-6.360113e-02
1.801000e+03	-2.089180e-03	1.066436e+00	-1.216155e-01	-6.289695e-02	-5.871859e-02
1.802000e+03	-2.401690e-03	1.069795e+00	-1.043787e-01	-5.459105e-02	-4.978767e-02
1.803000e+03	-2.553742e-03	1.073402e+00	-7.973180e-02	-4.241964e-02	-3.731216e-02
1.804000e+03	-2.532303e-03	1.075682e+00	-4.849496e-02	-2.677978e-02	-2.171518e-02
1.805000e+03	-2.333404e-03	1.077301e+00	-1.337517e-02	-9.020989e-03	-4.354181e-03
1.806000e+03	-1.964952e-03	1.077445e+00	2.253452e-02	9.302307e-03	1.323221e-02
1.807000e+03	-1.448665e-03	1.075453e+00	5.654070e-02	2.682168e-02	2.971901e-02
1.808000e+03	-8.228709e-04	1.071237e+00	8.594474e-02	4.214950e-02	4.379524e-02
1.809000e+03	-1.370603e-04	1.066380e+00	1.090539e-01	5.438989e-02	5.466401e-02
1.810000e+03	5.541619e-04	1.063180e+00	1.246453e-01	6.287683e-02	6.176851e-02
1.811000e+03	1.197569e-03	1.062059e+00	1.314266e-01	6.691087e-02	6.451573e-02
1.812000e+03	1.748949e-03	1.063690e+00	1.291926e-01	6.634526e-02	6.284736e-02
1.813000e+03	2.174470e-03	1.067155e+00	1.183547e-01	6.135184e-02	5.700290e-02
1.814000e+03	2.451308e-03	1.070686e+00	9.926623e-02	5.208442e-02	4.718181e-02
1.815000e+03	2.564159e-03	1.074254e+00	7.305937e-02	3.909384e-02	3.396553e-02
1.816000e+03	2.502072e-03	1.076176e+00	4.068507e-02	2.284461e-02	1.784046e-02
1.817000e+03	2.263365e-03	1.077593e+00	5.106503e-03	4.816617e-03	2.898865e-04
1.818000e+03	1.858630e-03	1.077056e+00	-3.059454e-02	-1.343864e-02	-1.715590e-02
1.819000e+03	1.313446e-03	1.074589e+00	-6.374690e-02	-3.056001e-02	-3.318690e-02
1.820000e+03	6.689017e-04	1.070082e+00	-9.182757e-02	-4.524488e-02	-4.658269e-02
1.821000e+03	-2.309311e-05	1.065578e+00	-1.133666e-01	-5.670641e-02	-5.666023e-02
1.822000e+03	-7.074713e-04	1.062795e+00	-1.269980e-01	-6.420647e-02	-6.279153e-02
1.823000e+03	-1.333239e-03	1.062216e+00	-1.316478e-01	-6.715712e-02	-6.449064e-02
1.824000e+03	-1.858313e-03	1.064480e+00	-1.274424e-01	-6.557953e-02	-6.186290e-02
1.825000e+03	-2.251028e-03	1.067955e+00	-1.146142e-01	-5.955811e-02	-5.505605e-02
1.826000e+03	-2.491326e-03	1.071487e+00	-9.378373e-02	-4.938319e-02	-4.440054e-02
1.827000e+03	-2.564442e-03	1.074677e+00	-6.603426e-02	-3.558157e-02	-3.045269e-02
1.828000e+03	-2.461273e-03	1.076559e+00	-3.261112e-02	-1.876683e-02	-1.384429e-02
1.829000e+03	-2.182774e-03	1.077897e+00	3.243645e-03	-5.609521e-04	3.804597e-03
1.830000e+03	-1.742584e-03	1.076847e+00	3.861680e-02	1.756582e-02	2.105098e-02
1.831000e+03	-1.170487e-03	1.073620e+00	7.073389e-02	3.419646e-02	3.653743e-02
1.832000e+03	-5.103960e-04	1.068806e+00	9.743665e-02	4.820793e-02	4.922872e-02
1.833000e+03	1.846203e-04	1.064717e+00	1.173185e-01	5.884386e-02	5.847462e-02
1.834000e+03	8.600890e-04	1.062583e+00	1.289221e-01	6.532114e-02	6.360096e-02
1.835000e+03	1.466041e-03	1.062592e+00	1.314530e-01	6.719256e-02	6.426047e-02
1.836000e+03	1.963148e-03	1.065355e+00	1.252922e-01	6.460923e-02	6.068294e-02
1.837000e+03	2.322285e-03	1.068634e+00	1.105888e-01	5.761670e-02	5.297213e-02
1.838000e+03	2.525564e-03	1.072196e+00	8.806517e-02	4.655815e-02	4.150702e-02
1.839000e+03	2.558382e-03	1.075141e+00	5.873517e-02	3.192597e-02	2.680920e-02
1.840000e+03	2.413999e-03	1.077015e+00	2.446299e-02	1.464549e-02	9.817496e-03
1.841000e+03	2.096384e-03	1.078009e+00	-1.150913e-02	-3.658181e-03	-7.850948e-03
1.842000e+03	1.622465e-03	1.076355e+00	-4.640442e-02	-2.157975e-02	-2.482467e-02
1.843000e+03	1.025732e-03	1.072498e+00	-7.745348e-02	-3.770101e-02	-3.975247e-02
1.844000e+03	3.526911e-04	1.067601e+00	-1.026737e-01	-5.098418e-02	-5.168956e-02
1.845000e+03	-3.428651e-04	1.064058e+00	-1.207597e-01	-6.072270e-02	-6.003697e-02
1.846000e+03	-1.006746e-03	1.062405e+00	-1.303317e-01	-6.617261e-02	-6.415912e-02
1.847000e+03	-1.590789e-03	1.063061e+00	-1.308188e-01	-6.700017e-02	-6.381860e-02
1.848000e+03	-2.058402e-03	1.066186e+00	-1.226621e-01	-6.338943e-02	-5.927262e-02
1.849000e+03	-2.383093e-03	1.069559e+00	-1.060410e-01	-5.540358e-02	-5.063739e-02
1.850000e+03	-2.548430e-03	1.073104e+00	-8.195195e-02	-4.352441e-02	-3.842755e-02
1.851000e+03	-2.541094e-03	1.075490e+00	-5.119405e-02	-2.813812e-02	-2.305593e-02
1.852000e+03	-2.356180e-03	1.077245e+00	-1.624024e-02	-1.047630e-02	-5.763941e-03
1.853000e+03	-2.000522e-03	1.077680e+00	1.971651e-02	7.857733e-03	1.185878e-02
1.854000e+03	-1.494722e-03	1.075785e+00	5.398772e-02	2.549914e-02	2.848858e-02
1.855000e+03	-8.759258e-04	1.071587e+00	8.382394e-02	4.103604e-02	4.278790e-02
1.856000e+03	-1.929569e-04	1.066634e+00	1.074792e-01	5.354666e-02	5.393258e-02
1.857000e+03	5.001270e-04	1.063372e+00	1.237474e-01	6.237382e-02	6.137356e-02
1.858000e+03	1.149247e-03	1.062135e+00	1.312462e-01	6.677237e-02	6.447388e-02
1.859000e+03	1.709353e-03	1.063519e+00	1.296998e-01	6.655924e-02	6.314053e-02
1.860000e+03	2.145883e-03	1.066913e+00	1.195397e-01	6.191575e-02	5.762398e-02
1.861000e+03	2.435183e-03	1.070347e+00	1.010962e-01	5.298327e-02	4.811290e-02
1.862000e+03	2.561800e-03	1.073975e+00	7.543852e-02	4.028106e-02	3.515746e-02
1.863000e+03	2.513927e-03	1.076015e+00	4.344003e-02	2.423394e-02	1.920609e-02
1.864000e+03	2.289018e-03	1.077523e+00	7.989951e-03	6.283993e-03	1.705957e-03
1.865000e+03	1.896737e-03	1.077192e+00	-2.780099e-02	-1.200376e-02	-1.579723e-02
1.866000e+03	1.361237e-03	1.074898e+00	-6.128059e-02	-2.927906e-02	-3.200153e-02
1.867000e+03	7.228449e-04	1.070482e+00	-8.983555e-02	-4.419493e-02	-4.564062e-02
1.868000e+03	3.232566e-05	1.065852e+00	-1.119448e-01	-5.594006e-02	-5.600471e-02
1.869000e+03	-6.547278e-04	1.062920e+00	-1.262422e-01	-6.377585e-02	-6.246639e-02
1.870000e+03	-1.286743e-03	1.062163e+00	-1.316205e-01	-6.709700e-02	-6.452352e-02
1.871000e+03	-1.821206e-03	1.064182e+00	-1.281346e-01	-6.588851e-02	-6.224610e-02
1.872000e+03	-2.225687e-03	1.067692e+00	-1.160019e-01	-6.022661e-02	-5.577524e-02
1.873000e+03	-2.478847e-03	1.071280e+00	-9.574023e-02	-5.034896e-02	-4.539127e-02
1.874000e+03	-2.565771e-03	1.074594e+00	-6.851870e-02	-3.682512e-02	-3.169358e-02
1.875000e+03	-2.476863e-03	1.076446e+00	-3.544453e-02	-2.019913e-02	-1.524540e-02
1.876000e+03	-2.212157e-03	1.077778e+00	3.250378e-04	-2.049639e-03	2.374676e-03
1.877000e+03	-1.784241e-03	1.076898e+00	3.581971e-02	1.612561e-02	1.969409e-02
1.878000e+03	-1.221310e-03	1.073972e+00	6.831977e-02	3.293858e-02	3.538120e-02
1.879000e+03	-5.661808e-04	1.069285e+00	9.552384e-02	4.719574e-02	4.832810e-02
1.880000e+03	1.280226e-04	1.065031e+00	1.159750e-01	5.811551e-02	5.785946e-02
1.881000e+03	8.068752e-04	1.062656e+00	1.282954e-01	6.495458e-02	6.334083e-02
1.882000e+03	1.420152e-03	1.062412e+00	1.315963e-01	6.721830e-02	6.437800e-02
1.883000e+03	1.927454e-03	1.065025e+00	1.261214e-01	6.498817e-02	6.113327e-02
1.884000e+03	2.298491e-03	1.068413e+00	1.120555e-01	5.832624e-02	5.372926e-02
1.885000e+03	2.514801e-03	1.072006e+00	9.010243e-02	4.756602e-02	4.253642e-02
1.886000e+03	2.561659e-03	1.075012e+00	6.130522e-02	3.321427e-02	2.809095e-02
1.887000e+03	2.431626e-03	1.076826e+00	2.733090e-02	1.609707e-02	1.123382e-02
1.888000e+03	2.127694e-03	1.077985e+00	-8.606186e-03	-2.175399e-03	-6.430787e-03
1.889000e+03	1.665523e-03	1.076564e+00	-4.367629e-02	-2.017262e-02	-2.350367e-02
1.890000e+03	1.077260e-03	1.072930e+00	-7.511909e-02	-3.648228e-02	-3.863680e-02
1.891000e+03	4.084701e-04	1.068026e+00	-1.008768e-01	-5.002991e-02	-5.084685e-02
1.892000e+03	-2.874606e-04	1.064289e+00	-1.196526e-01	-6.011374e-02	-5.953882e-02
1.893000e+03	-9.561904e-04	1.062456e+00	-1.299691e-01	-6.594074e-02	-6.402836e-02
1.894000e+03	-1.548382e-03	1.062873e+00	-1.311221e-01	-6.710942e-02	-6.401265e-02
1.895000e+03	-2.026458e-03	1.065883e+00	-1.236419e-01	-6.384742e-02	-5.979450e-02
1.896000e+03	-2.363172e-03	1.069216e+00	-1.076735e-01	-5.619994e-02	-5.147359e-02
1.897000e+03	-2.541791e-03	1.072786e+00	-8.414436e-02	-4.461397e-02	-3.953039e-02
1.898000e+03	-2.548710e-03	1.075358e+00	-5.391608e-02	-2.950675e-02	-2.440933e-02
1.899000e+03	-2.378243e-03	1.077207e+00	-1.917002e-02	-1.196325e-02	-7.206766e-03
1.900000e+03	-2.035913e-03	1.077843e+00	1.683511e-02	6.381644e-03	1.045347e-02
1.901000e+03	-1.540978e-03	1.076010e+00	5.137397e-02	2.414601e-02	2.722796e-02
1.902000e+03	-9.294127e-04	1.071888e+00	8.164758e-02	3.989438e-02	4.175320e-02
1.903000e+03	-2.493851e-04	1.066932e+00	1.058641e-01	5.268268e-02	5.318145e-02
1.904000e+03	4.450818e-04	1.063604e+00	1.227651e-01	6.182765e-02	6.093748e-02
1.905000e+03	1.099626e-03	1.062231e+00	1.309645e-01	6.658186e-02	6.438261e-02
1.906000e+03	1.668224e-03	1.063332e+00	1.301431e-01	6.673976e-02	6.340331e-02
1.907000e+03	2.115773e-03	1.066669e+00	1.206873e-01	6.245941e-02	5.822787e-02
1.908000e+03	2.417700e-03	1.070027e+00	1.029117e-01	5.387354e-02	4.903814e-02
1.909000e+03	2.558237e-03	1.073649e+00	7.780223e-02	4.145935e-02	3.634288e-02
1.910000e+03	2.524640e-03	1.075843e+00	4.616962e-02	2.560945e-02	2.056017e-02
1.911000e+03	2.313547e-03	1.077450e+00	1.087104e-02	7.749069e-03	3.121976e-03
1.912000e+03	1.933895e-03	1.077350e+00	-2.497738e-02	-1.055479e-02	-1.442258e-02
1.913000e+03	1.408605e-03	1.075205e+00	-5.873529e-02	-2.795904e-02	-3.077625e-02
1.914000e+03	7.769164e-04	1.070882e+00	-8.775310e-02	-4.309963e-02	-4.465346e-02
1.915000e+03	8.877929e-05	1.066134e+00	-1.104141e-01	-5.511830e-02	-5.529585e-02
1.916000e+03	-6.006607e-04	1.063051e+00	-1.254090e-01	-6.330516e-02	-6.210384e-02
1.917000e+03	-1.238947e-03	1.062102e+00	-1.315489e-01	-6.701342e-02	-6.453552e-02
1.918000e+03	-1.782685e-03	1.063913e+00	-1.287363e-01	-6.615085e-02	-6.258549e-02
1.919000e+03	-2.198652e-03	1.067394e+00	-1.173043e-01	-6.085082e-02	-5.645352e-02
1.920000e+03	-2.464689e-03	1.070957e+00	-9.767711e-02	-5.130324e-02	-4.637387e-02
1.921000e+03	-2.565713e-03	1.074430e+00	-7.100470e-02	-3.806806e-02	-3.293664e-02
1.922000e+03	-2.491370e-03	1.076342e+00	-3.829673e-02	-2.163973e-02	-1.665699e-02
1.923000e+03	-2.240718e-03	1.077709e+00	-2.618082e-03	-3.549759e-03	9.316766e-04
1.924000e+03	-1.825284e-03	1.076982e+00	3.299525e-02	1.467234e-02	1.832291e-02
1.925000e+03	-1.271875e-03	1.074299e+00	6.585306e-02	3.165466e-02	3.419841e-02
1.926000e+03	-6.223775e-04	1.069709e+00	9.353315e-02	4.614420e-02	4.738895e-02
1.927000e+03	7.068966e-05	1.065328e+00	1.145707e-01	5.735604e-02	5.721466e-02
1.928000e+03	7.526291e-04	1.062730e+00	1.276149e-01	6.456007e-02	6.305481e-02
1.929000e+03	1.372858e-03	1.062290e+00	1.316526e-01	6.719917e-02	6.445346e-02
1.930000e+03	1.889939e-03	1.064710e+00	1.268636e-01	6.532173e-02	6.154186e-02
1.931000e+03	2.272758e-03	1.068171e+00	1.134495e-01	5.899750e-02	5.445199e-02
1.932000e+03	2.502065e-03	1.071734e+00	9.210422e-02	4.855418e-02	4.355005e-02
1.933000e+03	2.563199e-03	1.074825e+00	6.388920e-02	3.450780e-02	2.938140e-02
1.934000e+03	2.447876e-03	1.076650e+00	3.022825e-02	1.756200e-02	1.266625e-02
1.935000e+03	2.157873e-03	1.077958e+00	-5.676853e-03	-6.805535e-04	-4.996299e-03
1.936000e+03	1.707549e-03	1.076745e+00	-4.093999e-02	-1.876244e-02	-2.217754e-02
1.937000e+03	1.127859e-03	1.073312e+00	-7.275667e-02	-3.525048e-02	-3.750620e-02
1.938000e+03	4.636954e-04	1.068433e+00	-9.902153e-02	-4.904707e-02	-4.997446e-02
1.939000e+03	-2.319075e-04	1.064487e+00	-1.184184e-01	-5.944110e-02	-5.897729e-02
1.940000e+03	-9.044815e-04	1.062530e+00	-1.294359e-01	-6.562245e-02	-6.381349e-02
1.941000e+03	-1.504243e-03	1.062720e+00	-1.313212e-01	-6.716486e-02	-6.415637e-02
1.942000e+03	-1.992667e-03	1.065597e+00	-1.245590e-01	-6.427217e-02	-6.028683e-02
1.943000e+03	-2.341617e-03	1.068841e+00	-1.092912e-01	-5.698721e-02	-5.230397e-02
1.944000e+03	-2.533741e-03	1.072384e+00	-8.631163e-02	-4.568955e-02	-4.062207e-02
1.945000e+03	-2.554820e-03	1.075185e+00	-5.656743e-02	-3.083853e-02	-2.572889e-02
1.946000e+03	-2.398536e-03	1.077127e+00	-2.205239e-02	-1.342473e-02	-8.627659e-03
1.947000e+03	-2.069532e-03	1.077984e+00	1.394410e-02	4.902516e-03	9.041581e-03
1.948000e+03	-1.585878e-03	1.076202e+00	4.868702e-02	2.275763e-02	2.592939e-02
1.949000e+03	-9.822287e-04	1.072158e+00	7.937995e-02	3.870775e-02	4.067221e-02
1.950000e+03	-3.058830e-04	1.067226e+00	1.041466e-01	5.176742e-02	5.237919e-02
1.951000e+03	3.892399e-04	1.063820e+00	1.216777e-01	6.122811e-02	6.044963e-02
1.952000e+03	1.048916e-03	1.062329e+00	1.306176e-01	6.635770e-02	6.425987e-02
1.953000e+03	1.625954e-03	1.063173e+00	1.305213e-01	6.688659e-02	6.363468e-02
1.954000e+03	2.084495e-03	1.066398e+00	1.217770e-01	6.297298e-02	5.880399e-02
1.955000e+03	2.398855e-03	1.069759e+00	1.046285e-01	5.471308e-02	4.991537e-02
1.956000e+03	2.552882e-03	1.073362e+00	8.006147e-02	4.258362e-02	3.747785e-02
1.957000e+03	2.533511e-03	1.075657e+00	4.889306e-02	2.698004e-02	2.191302e-02
